id,prenom,id_espece,id_parent,date_naissance,date_mort,lieu_naissance
444,Jesamwat,553,50.0,35.66411257817303,56.37868158376067,14
445,Verdetart,148,108.0,35.666074952188616,74.08161474940124,558
446,Acynn,22,230.0,35.71708623940582,74.06223254655588,490
447,Yorewin,4,,35.743309313963756,56.08437792675372,352
448,Quarneela,170,,35.880180471368995,79.60702834468418,183
449,Starairern,24,184.0,35.90269121786872,68.91051304706512,394
450,Obidar,239,208.0,35.905163574016775,77.21154748826629,137
451,Jargarse,189,242.0,35.92419732845239,63.611833597690136,100
452,Priatha,189,317.0,35.93887223328836,64.92837878945309,25
453,Andrikris,484,198.0,35.941235108455146,65.98621705393637,598
454,Abardoseth,78,299.0,35.942814422762524,75.24186364719945,83
455,Haanegeth,250,220.0,35.96621866284661,68.88289854706807,415
456,Moldgaryro,484,155.0,35.969064094133515,80.13476557001302,571
457,Ryletakarny,483,315.0,36.03915846285354,78.64042282954443,390
458,Melynwarty,79,,36.04691567912482,66.89996900285166,395
459,Panontgine,494,74.0,36.07154097009267,65.48374697990084,195
460,Lorarrymel,430,,36.085953870224955,77.23738300265198,423
461,Wanidd,190,275.0,36.14987972331555,58.13278509674225,562
462,Valontont,252,300.0,36.20929724660408,53.071059688437174,578
463,Lorlirlin,77,137.0,36.26562184313373,77.41969434083914,183
464,Alartse,432,,36.37569102949787,70.14818301396056,545
465,Labtyneeas,148,170.0,36.416204294681826,80.9882258719272,163
466,Vastarthyne,527,,36.416769985280965,75.74272671784547,497
467,Jastaynevaler,188,197.0,36.45736767331291,54.725993887781996,10
468,Lothiliseth,507,,36.495806914970984,77.02556594893137,217
469,Geanevaler,344,168.0,36.50801422789053,52.39694003724016,589
470,Bayquinearry,564,135.0,36.539746838052395,63.726536739861,399
471,Rolundor,483,241.0,36.56194283175478,54.5368034662467,59
472,Diridmel,148,277.0,36.61977857585606,71.47225656016309,243
473,Asrethfyn,245,182.0,36.62211955227434,74.96757629059056,199
474,Yasienastar,167,143.0,36.636415273507296,58.86625951600567,565
475,Napynrik,76,132.0,36.63782124313513,58.4352811878371,186
476,Korgurro,407,219.0,36.653597276594226,71.14369536840023,435
477,Forcatharny,377,,36.680857576804826,58.4335943182354,244
478,Ardinont,492,,36.76045955599538,75.55122134608443,535
479,Flarzaneeas,385,353.0,36.7829542575941,75.77449880106796,605
480,Haithastlyn,59,240.0,36.78674373222576,80.96944763115853,516
481,Browtyneal,25,249.0,36.80657572837136,76.26817002184835,487
482,Chysteadjuin,443,,36.815633110048395,57.95506151909884,521
483,Keldwarneta,570,214.0,36.894662502617024,77.3931944822165,392
484,Verdcarnney,421,140.0,36.915410016233295,61.117077632758225,29
485,Zolimyr,354,,36.91832107511781,69.55094211814071,192
486,Sepbintyne,419,305.0,36.960695614363935,60.90371235559489,406
487,Killiner,526,,36.96145836521379,58.91466623044518,173
488,Carquinque,433,111.0,36.97059720240712,62.29505490465373,498
489,Graverikmel,586,213.0,37.012239202428944,74.58039211243073,68
490,Zolinin,203,,37.045979972057864,73.70570515355318,2
491,Ardornastar,18,311.0,37.082622303675954,53.265699470536646,503
492,Pasainras,421,272.0,37.210459693813505,61.74854982191519,580
493,Jarascacy,486,295.0,37.22081534886858,78.0771884690125,486
494,Winascodd,87,344.0,37.23390912671276,73.43851288835555,400
495,Tralrathont,392,,37.26018691259956,81.89037866151733,426
496,Kilaynealen,584,,37.29414260644555,68.4889474285548,12
497,Harieraydd,553,354.0,37.30635318169288,52.81458779220901,619
498,Arandy,564,161.0,37.37452964994068,61.253075029502426,165
499,Kirornlene,615,,37.412949207499814,59.752803153730625,403
500,Eowug,436,278.0,37.413152878120094,64.54681141100248,379
501,Walaldyont,70,234.0,37.438914516719336,73.07673714944266,195
502,Teraka,197,173.0,37.44644782360039,71.23351573023601,178
503,Direlert,562,221.0,37.515524755997646,53.60366454818708,605
504,Gravealdyjuin,598,,37.52746130542697,61.29771641580118,566
505,Ardjuinaver,557,246.0,37.5904545970047,72.00186969201181,435
506,Traloreas,71,147.0,37.63296574101697,69.56591898168543,29
507,Kolwarneis,149,296.0,37.69519446438931,70.5014176084968,203
508,Lorvarnzane,193,253.0,37.70961978710025,76.69733136038177,534
509,Haliniam,380,255.0,37.719246749843904,65.23930127842073,585
510,Yasainere,406,229.0,37.73614884519051,68.09553267116492,600
511,Gejuinwarne,444,139.0,37.81383844172858,72.90668594716418,598
512,Raot,148,222.0,37.81642515479217,56.01863336528939,67
513,Quarneynont,23,371.0,37.867466208822805,65.644010638122,573
514,Inallera,148,332.0,38.00651550968833,56.48894258223167,225
515,Calgantlyn,189,243.0,38.04200901108079,74.04979146145992,241
516,Vartrogayn,520,,38.122554916083054,67.08609276520625,6
517,Olendacred,189,189.0,38.174458735137755,59.38664644119153,616
518,Salem,194,280.0,38.19310342835007,54.467434305594125,503
519,Melamaver,121,239.0,38.223295228828306,82.50487115707224,608
520,Vadienquine,617,273.0,38.25343184622746,76.81940622771546,382
521,Asaund,483,,38.25686128606953,66.65257773759828,376
522,Houlierail,413,,38.313947699022435,67.16504151087369,193
523,Wearnomel,555,,38.34639979915575,70.86618555254815,402
524,Parilyn,577,,38.36830273926244,75.53954980513473,393
525,Laseneayne,564,215.0,38.36877149468721,61.094478813106015,216
526,Pareralen,529,,38.43818606535277,73.87097451437916,545
527,Iboag,536,291.0,38.43897355316358,72.5240948153035,152
528,Binthejuinan,507,,38.47297744435703,64.10637857613926,495
529,Shotydro,152,370.0,38.53809986124405,75.64866109553539,374
530,Jareral,564,162.0,38.59502374322628,79.35506624578623,178
531,Aludan,237,260.0,38.623753436256486,65.34962183443567,585
532,Kianayn,532,,38.62597686248313,67.77370466588337,155
533,Droaloth,572,211.0,38.63643638922028,56.59146081752367,437
534,Artystead,483,166.0,38.6495246316929,59.73998601321611,179
535,Nunainian,168,287.0,38.677760373092276,63.08089909012364,613
536,Dirquinern,448,325.0,38.688416578043366,65.57275380600983,231
537,Briral,570,268.0,38.735575866103275,64.47231137346459,207
538,Haurilcarth,403,302.0,38.745234722492754,70.90710357349171,5
539,Griatrem,419,169.0,38.81144801727486,75.59497086489063,395
540,Dararikere,419,169.0,38.81144801727486,67.37228097984651,492
541,Startinwat,162,,38.947360340196134,75.1662665447875,556
542,Harienin,570,392.0,38.95180602674014,60.455165422601624,66
543,Hargelin,252,403.0,38.96671812022288,62.02226304904463,168
544,Nistartyluth,349,224.0,38.97173910420278,75.61599326383704,609
545,Laberryney,434,115.0,39.05945837213798,67.66753038763412,28
546,Claunecaradyne,147,180.0,39.100550270336804,82.4963892031389,437
547,Valwartylin,483,315.0,39.10266405808016,74.5917962664025,488
548,Sevireand,189,401.0,39.16582807443318,65.57196617423911,13
549,Peshenzane,351,410.0,39.171589161786116,76.88793512073869,618
550,Aldynsene,506,177.0,39.27506573390863,68.00863729107378,233
551,Vastwariera,18,335.0,39.277668410662514,62.7526230806962,528
552,Koponar,561,329.0,39.33071958653856,72.85221635734388,395
553,Ashvalerarry,62,413.0,39.33269269819201,64.04281491751719,616
554,Adwoamond,493,310.0,39.41108540684279,56.66377172388335,399
555,Wicaodus,617,343.0,39.41174999093347,84.20869930668673,503
556,Browamiera,241,352.0,39.436213750880434,64.7422117095984,180
557,Pulgaldyarne,78,270.0,39.46011843279692,62.49577581880732,248
558,Drasakarny,59,318.0,39.51608758827007,59.46890902658903,568
559,Chydyayne,498,228.0,39.53416438620841,63.32787627598024,382
560,Hobontyne,140,342.0,39.54481451954775,54.66497168017115,30
561,Habairame,188,197.0,39.58259878710653,63.02272034525673,508
562,Dalev,20,,39.62738708141408,82.6860959742628,194
563,Chyinydd,564,135.0,39.654298037373565,65.50652960021192,180
564,Oligow,197,383.0,39.720912639605025,67.7923952911955,40
565,Tienidd,40,359.0,39.86303600505442,64.018214654087,162
566,Koptakel,572,113.0,39.88832156628716,82.75530992385133,492
567,Flaryddeas,411,271.0,39.95214998279527,72.9394537929173,424
568,Harabalenar,590,,39.972571555078865,60.989154677305855,546
569,Sepiamain,612,,40.04805247823343,58.230442944068244,15
570,Shymelcarth,25,249.0,40.070604765250295,57.750413242366385,595
571,Kedoretram,1,,40.19406496565914,66.96536815327272,489
572,Kedeith,24,184.0,40.342597383920875,59.57542428651846,379
573,Odasierain,612,,40.35021702668431,68.52657832436314,598
574,Jaryaryn,140,99.0,40.37832643825635,59.967842562884215,8
575,Cartinarik,23,251.0,40.432676155213116,83.04595165463165,392
576,Erwarmel,182,,40.43467282989369,78.1621959641111,530
577,Calertance,434,427.0,40.52561400201256,82.37190029965667,380
578,Halartyr,71,408.0,40.580073425643874,63.046400381465546,183
579,Habaurwarne,484,155.0,40.58403517244769,74.51821847922025,224
580,Falitram,167,143.0,40.58752077039448,65.06445355642121,599
581,Harabgarien,433,111.0,40.627101471041556,66.08011965670372,492
582,Larardomos,586,380.0,40.63530610157797,56.285574904313634,602
583,Bintheanorn,506,419.0,40.684304422661654,72.77446181269771,73
584,Kedalig,444,407.0,40.83058712598865,55.96657123106802,24
585,Agrirebaen,61,,40.84764052537345,67.82436814132956,75
586,Seviawyn,406,229.0,40.85042827942295,81.40023359076554,2
587,Vartamta,611,,40.938601176155,81.02612021665271,388
588,Thiewin,484,362.0,40.944947816259514,76.19032234200836,563
589,Nistlenant,77,376.0,40.94783848066622,85.3773074675836,192
590,Scaunlensume,140,367.0,41.03059940070515,84.16060654436993,180
591,Keldnalont,148,222.0,41.040457258800984,83.82039170648784,147
592,Ashwartyont,440,326.0,41.10962639671325,82.86325040006774,179
593,Rerral,77,137.0,41.1900104739467,71.58620264525112,408
594,Acendannor,64,294.0,41.19136313777849,58.871985086966795,20
595,Jarlenearty,593,,41.2892990624466,85.71980820291805,420
596,Belwartyaryn,433,436.0,41.293751630454295,82.93273401191777,552
597,Arontarne,23,439.0,41.33175957025187,76.36998342943787,592
598,Ymarynsume,380,255.0,41.365817296319754,67.78865612428719,149
599,Dasissa,483,241.0,41.372893776232075,61.92584235250401,421
600,Acardodon,348,,41.39681762793131,65.53109196946323,571
601,Zaldacyair,121,239.0,41.42282954048798,75.56168905076876,389
602,Eraonnon,70,234.0,41.440628589950805,57.29443988378424,443
603,Alelime,570,214.0,41.52243213725424,76.67931230874171,573
604,Cracvarnly,570,214.0,41.52243213725424,66.35489020516238,406
605,Araury,419,323.0,41.52893003288211,68.51889644266168,556
606,Zollutharny,444,336.0,41.530742690616805,79.13514333819992,231
607,Saldonak,189,189.0,41.546032175694755,62.68452918284475,494
608,Nunanedal,87,344.0,41.558622368107066,77.01037086341424,426
609,Oceligan,390,,41.56740581427503,72.66648723298842,555
610,Synunart,407,219.0,41.61125489301401,83.65180495549818,491
611,Gwarewyth,18,286.0,41.61713500449102,75.71347270191445,579
612,Vardanlin,586,213.0,41.62267316381899,61.31006217547384,530
613,Plaggineis,149,296.0,41.642257746880134,78.71214512089256,347
614,Calethchean,345,,41.67060565773914,80.54540491247971,152
615,Chyaurlir,398,284.0,41.68192857229233,84.26192514490538,75
616,Rolendmel,564,161.0,41.84549970833675,51.92125237753817,600
617,Kedera,245,473.0,41.84692618573758,65.4001256691317,394
618,Korrasane,194,301.0,41.93670782753572,81.78255819754676,601
619,Kopmelaller,419,305.0,41.941855655315585,86.78218281772298,147
620,Adwoamar,430,460.0,41.95581921916575,84.57513226109313,238
621,Artanter,570,351.0,41.95726373129064,85.86413991820677,6
622,Gren,572,298.0,41.975335227024566,83.84251287648547,392
623,Iertdor,553,354.0,41.9876962032472,80.35206671286767,526
624,Nistdyarty,486,295.0,41.99663325722357,66.24413479911323,160
625,Tarlcheansume,404,412.0,42.00196664694974,72.06542164699067,417
626,Vabcarnvaler,536,291.0,42.05134193869897,86.03675522321014,495
627,Gwaeg,507,468.0,42.06736056702664,82.33942084193356,509
628,Valsenearth,564,215.0,42.08224704931531,73.32686041269584,583
629,Ethdothlin,516,,42.088026126046415,85.73841422301297,348
630,Plaglaasty,181,338.0,42.11668339570967,73.50231719688375,554
631,Sargaryta,448,,42.128286479284164,82.26566029774641,608
632,Habtunyar,151,374.0,42.181652797257044,64.55536716489372,149
633,Melvarnin,23,371.0,42.195931661366345,61.19354052348986,496
634,Korancezane,419,169.0,42.21890202523375,81.74669214573876,563
635,Valartsene,572,211.0,42.26665242696722,86.58756376090136,389
636,Drasdothis,203,389.0,42.42608343830216,79.784300567076,196
637,Vardcoddont,564,414.0,42.50069034188692,65.28038297946946,500
638,Inarthorn,486,493.0,42.546494016599524,65.31660475423475,351
639,Valdvarnan,486,493.0,42.546494016599524,80.46096170224595,559
640,Legigo,492,478.0,42.55150139226659,78.62533268743442,384
641,Horcamy,140,342.0,42.59989792828044,84.59119636689375,64
642,Plagairun,237,428.0,42.63118336940203,67.7162501158665,414
643,Ybianwan,155,,42.64828431536909,73.43404609865635,520
644,Adaow,101,282.0,42.673481432625785,63.90357961822641,165
645,Eterratlan,413,,42.69757057226523,61.15429809359652,250
646,Calewime,171,324.0,42.81077078874272,66.31688548750655,417
647,Marastere,442,,42.853191079939656,80.15294156310279,594
648,Aelasque,237,260.0,42.85879928460263,72.18750789901529,572
649,Moldornen,618,334.0,42.862872973559156,84.77230406173263,567
650,Dirrisun,536,369.0,42.86476930211113,82.70927708458618,177
651,Shyereber,241,352.0,42.866082784131905,76.05170987075228,178
652,Nevontar,506,442.0,42.86877182311953,68.14196322033726,229
653,Haaylin,147,180.0,42.91649048863091,75.60888465300442,490
654,Barazel,4,447.0,42.93503478837315,66.14087396124876,40
655,Sarcaradsume,252,403.0,42.96432504938171,74.3943243292992,519
656,Clauneiamcath,147,346.0,42.965826585360276,67.58468978403182,593
657,Yarartyd,148,465.0,42.97853916085333,71.64471303713927,24
658,Naperont,506,177.0,42.98159912146221,61.270433383198835,66
659,Lorontchean,586,312.0,42.99917561803909,61.08710152148517,226
660,Horrowar,485,,43.07701317827496,85.21324464049061,175
661,Houltanaryne,75,416.0,43.12166655427586,68.2423067342414,414
662,Nautarnyayn,493,423.0,43.15193425769382,87.08370919777934,528
663,Iboctred,214,327.0,43.16935911411838,61.27761882862959,350
664,Trelath,16,,43.17769856144077,58.22739539122752,398
665,Naenmel,70,373.0,43.221335983130345,60.485670507494184,234
666,Hariennyd,406,293.0,43.22221312118879,63.566593732280616,376
667,Keldarnycarn,244,322.0,43.249657499465606,71.90603505515264,86
668,Leguldric,136,396.0,43.279410558517895,68.2380480270738,594
669,Yasvarnian,570,392.0,43.28248925092539,72.68154557533559,229
670,Gilalin,430,303.0,43.28280839276181,63.967159469656956,443
671,Harabarty,434,115.0,43.319216971137635,88.01548450469622,10
672,Kirronerry,583,378.0,43.36572223276657,59.07771444702398,345
673,Nistaynetyn,193,,43.42129298542542,66.57958977189793,508
674,Galetrem,593,388.0,43.43043201680943,81.97885743048113,216
675,Halarnbin,243,,43.43669595457794,69.74326784082467,354
676,Obrwararny,24,357.0,43.489379002057234,71.37069020502918,381
677,Aelrikwat,606,321.0,43.5118024334738,65.4348016997913,575
678,Yalartyorn,189,422.0,43.59408049568871,85.72544448300522,140
679,Haithainin,74,306.0,43.62422170409206,83.1833237576221,416
680,Houlianayne,594,,43.68621576716192,68.18072359679712,584
681,Harcarwarne,570,268.0,43.70173899038616,71.67056087716549,193
682,Hyrethbin,59,318.0,43.73974174356558,61.651026291548476,618
683,Caydarty,351,410.0,43.84349967099593,67.3082253680454,509
684,Roleasgary,349,224.0,43.84754265198489,66.0788900763595,515
685,Hargroon,496,,43.86226894837416,71.7482544510139,430
686,Yarguriel,59,480.0,43.86508539178098,61.117304198186844,375
687,Saldlyarth,498,228.0,43.94736249731729,69.5170353405922,72
688,Pulgainan,25,249.0,44.05424390718442,86.88087248721632,238
689,Obgaynvaler,484,155.0,44.063946109332775,66.49985459325181,410
690,Miriramos,40,345.0,44.085978953915145,75.72612769137471,412
691,Zolerjuin,40,345.0,44.085978953915145,77.07617516109096,574
692,Nevazerse,11,,44.19133392764321,61.9123263897027,558
693,Ostgantil,419,405.0,44.21364546799256,74.93632695880521,393
694,Hacathin,591,441.0,44.26748034611849,82.11911336135265,413
695,Hyartel,24,449.0,44.269327357560755,67.4361701934832,197
696,Dargethert,77,137.0,44.33910630715107,71.06814152940228,139
697,Tarlazeth,344,361.0,44.38790668514725,74.23529573351003,444
698,Kolrathsene,162,541.0,44.4075672769236,86.74159356892852,485
699,Valdmelane,572,400.0,44.469505266844564,71.28246760070382,513
700,Verdartak,197,393.0,44.49905732846541,79.49325826609127,383
701,Lasaryneor,506,419.0,44.5193649108021,83.57444563742536,25
702,Claunewararny,348,,44.53870201068473,67.84557711680574,574
703,Graveelont,148,512.0,44.558936085298214,86.46450954770393,530
704,Caetha,22,,44.56687416134862,69.97463485335936,182
705,Hagurun,558,,44.581281415212906,84.04005412266761,551
706,Abam,510,417.0,44.60718813099608,81.35199329112021,505
707,Calincodd,419,323.0,44.61856584081046,76.05613285344381,419
708,Dezcaradquine,189,189.0,44.621436394514944,79.21343328975463,543
709,Haurjuinro,167,143.0,44.6839835258242,75.34976508399163,494
710,Soimos,498,559.0,44.71542793583751,79.08029773027683,437
711,Browereim,148,222.0,44.74588268454262,85.07747404619911,384
712,Mararnealler,181,420.0,44.77837469820188,82.74674882244682,495
713,Lasvalernyd,572,533.0,44.804600540327904,67.0054070068091,245
714,Kiluthiera,570,537.0,44.96820273669621,81.83383036604224,406
715,Valdinayne,237,424.0,44.96974891562594,71.70308470225814,552
716,Rylefyndy,239,450.0,45.023077645498745,87.61026158417201,433
717,Harilcarn,101,360.0,45.123943693721216,85.48514460367787,517
718,Adelalath,506,,45.185823241361575,72.45891887264897,386
719,Drasomras,121,239.0,45.28731534551225,64.52632143716446,13
720,Rosastayne,71,391.0,45.30708423647941,79.85984918208605,29
721,Nerratha,564,215.0,45.36612569060246,69.60076064376535,137
722,Flararryro,586,380.0,45.38314041698392,73.69439786297036,374
723,Keldgurro,570,425.0,45.406785827955694,77.06497806783845,495
